,x,y,mean,med,lb,ub,pred_mean,pred_med,pred_lb,pred_ub
0,10.366414,26.07,28.00422409248459,27.80232,21.846217959324825,35.311203304177624,28.048150105998758,27.80232,21.307447196426555,36.18819359955664
1,10.963809,28.450003,31.477399305992442,31.452908,29.073884490187453,34.020125504171574,31.52658532510165,31.452908,27.439879992366986,36.03219597013035
2,11.905032,25.2,33.32435511423292,33.23048,28.608408545034358,38.57408830454082,33.37633829092307,33.23048,27.570386935121043,40.01189728297764
3,10.702258,23.900002,30.28727660939622,30.228334,26.68690377033716,34.22274932460516,30.33466022440449,30.228334,25.568433441329997,35.70554657392826
4,12.874889,29.974997,35.8824767063354,35.795437,31.157317701393147,41.10252192755588,35.93833407924205,35.795437,29.963340972607458,42.72603637482315
5,13.442312,38.985004,37.7570393652777,37.637497,32.120831805106675,44.07302773100195,37.81573570548882,37.637497,31.01407495672602,45.63124492721854
6,11.020765,26.400003,31.67603315184821,31.649364,29.16316953685662,34.34048366787539,31.725519995787813,31.649364,27.560738727046765,36.32329932275748
7,20.940466,50.1,51.45044198554369,51.304768,44.191401941765044,59.53781465154639,51.52987656149238,51.304768,42.616679291587346,61.72345256512401
8,11.784589,24.58,33.14665785380238,33.044483,28.251479919297303,38.62284433193754,33.19837191347473,33.044483,27.26201755439989,40.010052912541425
9,11.521491,25.899998,32.780582104699185,32.68496,28.063178976773205,38.041719815625626,32.831741753945344,32.68496,27.058063064124628,39.440300100878005
10,10.839503,23.599998,30.97174398426894,30.940693,28.296769383821733,33.82322059709504,31.020164203996167,30.940693,26.818585221215272,35.67360704803218
11,16.27864,39.3,48.37239376125899,48.25247,41.959835370879844,55.46682753550017,48.44716672814987,48.25247,40.38237122120638,57.61929955328054
12,11.616048,25.0607,32.91480275452722,32.812454,28.03329060188553,38.37831492483375,32.966165676805964,32.812454,27.054559838639914,39.75209403394763
13,10.518618,23.499996,29.147182046743627,29.019049,24.051434319419414,34.971724126064316,29.19283902371611,29.019049,23.318372673095148,36.056068529509915
14,12.444192,37.399998,34.49288875238842,34.441772,30.901782170041095,38.37457877674581,34.54664163721667,34.441772,29.484694432887895,40.20491474625788
15,11.192164,42.300003,32.16533142929597,32.11852,28.84202337359089,35.75475606055541,32.215559300378736,32.11852,27.50731188641214,37.47561263650843
16,12.493436,30.500004,34.635762080196436,34.584,31.015366203573812,38.550415318883786,34.68973134227108,34.584,29.597382318224103,40.38331236209466
17,9.944432,15.300001,24.052357444977392,23.712252,16.871926566825397,33.170651942993366,24.0902984577152,23.712252,16.56244047546455,33.77280866055566
18,9.995463,17.799997,24.5745259720824,24.23864,17.35065152235412,33.712061300406134,24.61325779274245,24.23864,17.027858596714204,34.333588686037636
19,12.22653,27.9,33.93335208890737,33.872562,30.063119017467493,38.14917907140012,33.986257572724135,33.872562,28.771708368983496,39.84735729166256
20,10.786593,26.215006,30.724221443224327,30.685062,27.744038571705005,33.927005031765354,30.772266797700826,30.685062,26.3996160980222,35.640775412165944
21,9.732348,17.500002,21.84215112346865,21.53193,15.29408993124336,30.157794837389783,21.876744847777346,21.53193,15.011978630738916,30.706756725557195
22,11.577516,23.900002,32.86110227582737,32.760906,28.032359810192684,38.25959846917184,32.912383870388126,32.760906,27.045908019877917,39.640466621827294
23,9.24021,7.005,17.238691835798083,17.158342,14.10384037090725,20.830566876934682,17.266313771800732,17.158342,13.668554280277467,21.47838410080858
24,20.435635,53.6,48.514579673017124,48.24784,39.171004496830115,59.37563316759782,48.589567995026016,48.24784,38.1096076183069,61.014169386328746
25,10.99528,20.3,31.589578670155667,31.56424,29.141678919182667,34.18150721410841,31.638934581450435,31.56424,27.518046076345513,36.18451437737682
26,11.172367,21.505001,32.116283474037715,32.072514,28.901170950059917,35.58021140200226,32.16643706350569,32.072514,27.53388299657867,37.333063700154334
27,23.92632,57.7,57.40107265015276,57.278835,50.33433877876744,65.16278156750374,57.48951927262721,57.278835,48.33971430172355,67.83750122187436
28,9.469122,6.015,19.208332940585347,19.015766,14.260866476554428,25.25217217768995,19.2389378449957,19.015766,13.948986394551168,25.79987015502746
29,10.749679,16.200003,30.539496963422607,30.49271,27.302699837576682,34.04226791034869,30.587262558374402,30.49271,26.058177337265906,35.65401323719611
30,21.512585,60.2,54.75927913684749,54.67718,49.05744106330314,60.92782622158957,54.84372484456261,54.67718,46.850642434583904,63.783843090583474
