,x,y,mean,med,lb,ub,pred_mean,pred_med,pred_lb,pred_ub
0,10.702258,1.6801,1.792588972288255,1.7888768,1.5207195356725793,2.0855609039099265,1.7977811014249059,1.7888768,1.3848594498312043,2.261338377632189
1,9.944432,1.3694665,1.5877193306670612,1.5841746,1.3321292795720154,1.8634598400999511,1.5925305553290356,1.5841746,1.2076195431037204,2.0249589676068327
2,10.99528,1.7760503,1.8866250586443862,1.8827021,1.6025963423912328,2.1929544095320592,1.8919920246470099,1.8827021,1.4632975676932145,2.373515070472006
3,11.172367,2.0349498,1.9709144322327972,1.9669147,1.6799092441300747,2.2846569644415284,1.9764381134974451,1.9669147,1.5360464253145647,2.470986364814371
4,10.502004,1.7880168,1.745756321314059,1.7422559,1.483777230251969,2.027633667309331,1.750861376708715,1.7422559,1.3481474171513161,2.2025108430075155
5,9.395068,1.502567,1.3942081663642218,1.3910272,1.1611817735837828,1.645317112649816,1.3986596048333784,1.3910272,1.0446805217360975,1.7960412731637216
6,8.987308,1.4982834,1.4383485921821895,1.4274027,1.0155607801091873,1.9233968505697905,1.4428820988659194,1.4274027,0.9460953012178119,2.0277469109636934
7,10.171427,1.6548502,1.6633258966895794,1.6599078,1.4083922872288777,1.937689859300336,1.668277693078458,1.6599078,1.277151766921793,2.1069995870206766
8,9.172134,1.3669,1.38061596589603,1.3755255,1.089603224344002,1.7005707181561633,1.385042133027091,1.3755255,0.9936199130398606,1.830590346393318
9,9.850119,1.7731996,1.5518185657054238,1.5482662,1.2978103803212133,1.8260210420568095,1.5565630417661414,1.5482662,1.175760762747665,1.9845471049141326
10,11.698295,2.2741334,2.383834954903184,2.37818,2.0161363368178886,2.7836818434130373,2.390126359845807,2.37818,1.8652296099652625,2.982961873346867
11,10.585483,2.1344838,1.764595519841257,1.7610102,1.4986321227767472,2.050940188136767,1.7697356020703507,1.7610102,1.3629170228836172,2.2261721782536457
12,12.224574,2.7594001,2.9809704470257756,2.9711902,2.4611212641518065,3.5564285424948503,2.9883720778619858,2.9711902,2.309965466788096,3.764506420159207
13,9.569864,1.3445835,1.4442689393838246,1.4410341,1.2068150677264762,1.7001117855406274,1.4488134534902404,1.4410341,1.087708497540501,1.8541567847698528
14,9.8687,1.5443501,1.5590325325094851,1.5554771,1.3045486617386253,1.8337277200580684,1.5637904211588807,1.5554771,1.18206390417695,1.9927920133277146
15,9.566669,1.6257837,1.4431638030922929,1.4399338,1.205936470502233,1.69875262277376,1.4477062624708568,1.4399338,1.0868383235452561,1.8527733884656574
16,10.351834,1.6854663,1.7111914001627264,1.7077899,1.4544953918664407,1.9872234250540166,1.7162321906276001,1.7077899,1.319799367292683,2.1606725282572654
17,9.924041,1.4410005,1.58012746561944,1.5765767,1.3247171457599807,1.8557227073068292,1.5849245750843313,1.5765767,1.2007860079876957,2.016534782171976
18,9.546238,1.0154169,1.436221843075585,1.4330211,1.2003794497386888,1.6902594099499924,1.4407513955948779,1.4330211,1.0813482374282817,1.8441139323395266
19,10.445542,1.6110501,1.7330399392345552,1.7295871,1.4734061357056887,2.012301744280515,1.7381213516589917,1.7295871,1.337964091558523,2.1868092601600475
20,10.554245,1.4464164,1.757494621094846,1.7539425,1.4930735563246045,2.042108090600229,1.762621500957374,1.7539425,1.3573757693764907,2.2172211722370134
21,9.74318,1.7357833,1.509677403413359,1.5061924,1.260165737844992,1.7789999954376001,1.5143435283960045,1.5061924,1.1400194677752555,1.9350202975906212
22,9.801146,1.3911338,1.5325943934255601,1.529062,1.2802685124709776,1.8050006963046044,1.537303126888275,1.529062,1.1592242457065933,1.9622466392551332
23,9.930531,1.28035,1.5825571661041984,1.5790081,1.3270806277801106,1.85820899926334,1.5873587929967545,1.5790081,1.2029676223208328,2.019237652401513
24,9.669269,1.2835002,1.4808208427607208,1.4774301,1.2360504929529195,1.7448664265591982,1.4854333160993782,1.4774301,1.1165863110715133,1.8997919404904628
25,9.26362,1.3037336,1.3772411251959626,1.3733838,1.122545193450791,1.653865977393218,1.3816610176446753,1.3733838,1.0152959534711634,1.7950983897309563
26,9.806355,1.4490755,1.5346478312866645,1.5311124,1.2821113858003428,1.8072819695465117,1.5393603826096718,1.5311124,1.1609711947000925,1.9646531899946158
27,11.5522785,2.4131832,2.244720546056514,2.2398796,1.9108097013640881,2.606151192369234,2.250753302131485,2.2398796,1.7596097714025474,2.803733406118186
28,10.715376,1.6857166,1.7959504142831277,1.7922246,1.5234331656114275,2.089647301868848,1.8011487931905452,1.7922246,1.3875313651964438,2.265514575108513
29,9.500577,1.0348504,1.4216291852615615,1.4184802,1.1883581811074984,1.6728011549574338,1.4261316063395397,1.4184802,1.0695956524968766,1.8261782763546357
30,9.661221,1.7803333,1.4777394556319456,1.4743607,1.2335432880533226,1.7411427073454404,1.4823461998926568,1.4743607,1.114126121499356,1.8959771289546437
31,9.95935,1.7073829,1.593203731931803,1.5896647,1.3375294502054862,1.8689962582717747,1.598025153482717,1.5896647,1.2125843065817579,2.031009135466726
32,10.906394,1.9126835,1.8530810205291433,1.8492005,1.5722423399645686,2.1559792363936565,1.858385619681727,1.8492005,1.434603843670657,2.3344001476894785
33,10.173197,1.8125334,1.6638440990516292,1.6604269,1.4089147756183662,1.9381990275902203,1.6687968589097504,1.6604269,1.2776278681065865,2.1075625436360235
34,9.787876,1.1733003,1.527350873836927,1.5238271,1.275590332050974,1.7991431584256246,1.532049858270657,1.5238271,1.1547807439763478,1.9560794652292928
35,14.384204,3.9958158,3.995836245092603,3.9882164,3.4762429818360925,4.558747135859005,4.005124768103859,3.9882164,3.2453959068318907,4.861008820084031
36,16.713926,3.9024334,4.35953091684736,4.347262,3.68275959907455,5.106059745941728,4.369495640230673,4.347262,3.4728876791252956,5.392561570744145
37,16.713926,3.938633,4.35953091684736,4.347262,3.68275959907455,5.106059745941728,4.369495640230673,4.347262,3.4728876791252956,5.392561570744145
38,14.424044,3.9242,3.9993500065170347,3.9917197,3.4792250707899015,4.56285192118629,4.008645062499398,3.9917197,3.2482745441593632,4.86526730592925
39,10.375183,1.8705001,1.7167685889679762,1.7133579,1.459465852415899,1.993459422980282,1.7218197488372922,1.7133579,1.3245235195869105,2.167234561997874
40,16.157991,2.9799838,4.305820663119511,4.295657,3.690378833602299,4.9790447059598115,4.315685525557986,4.295657,3.466403236772483,5.278874353104973
41,9.178356,1.3867335,1.3799235800796557,1.374944,1.0919922017261383,1.696166297248288,1.384348459890381,1.374944,0.9951512327115495,1.8270332473667246
42,13.951573,3.4640837,3.9682782163380885,3.9609666,3.4603475948091607,4.517773885298448,3.9775155020045494,3.9609666,3.227626582093187,4.821514507037234
