,x,y,mean,med,lb,ub,pred_mean,pred_med,pred_lb,pred_ub
0,10.518618,6.69,5.760161570342168,5.6590424,3.738355010003243,8.358278355532985,5.874241273957511,5.6590424,3.061851988820706,9.916903238470505
1,11.577516,6.8450003,7.875642996062016,7.80464,5.867922853569937,10.287500449164343,8.02542207433726,7.80464,4.691999508528045,12.619411276889565
2,10.99528,5.6000004,6.425195385034207,6.3313446,4.36308688928599,9.021954672633038,6.5504977172356655,6.3313446,3.5559929945306497,10.797343361664629
3,21.512585,16.5,14.756013151206508,14.315853,8.605276907568424,23.42150903268378,15.021900481227544,14.315853,7.503208326472308,26.5866881950108
4,11.04176,5.5,6.518949632299689,6.4272013,4.463110842242995,9.097418909066866,6.645834083015895,6.4272013,3.6321557167662277,10.908778999187643
5,10.502004,5.7949996,5.747529181554168,5.646734,3.730684433752465,8.338833871694732,5.861395688947066,5.646734,3.0549860050023927,9.895000863560433
6,11.296114,7.824999,7.108227292089351,7.028651,5.096653222576334,9.572889475576073,7.245056011619903,7.028651,4.108796615242911,11.617304141818806
7,11.522166,7.4300003,7.718018750060999,7.6460705,5.717885387262027,10.127688318837123,7.865137866190295,7.6460705,4.576976219884452,12.40413367455081
8,12.383769,10.259998,10.07182322987274,9.979204,7.516033451944251,13.154820440675923,10.25866349360716,9.979204,6.074892084743389,16.03812905344585
9,19.865213,17.74,15.198253471021136,15.025286,11.02476235409304,20.356744929488766,15.471603735779198,15.025286,9.122464979133149,24.37028114826594
10,19.865213,6.6599994,15.198253471021136,15.025286,11.02476235409304,20.356744929488766,15.471603735779198,15.025286,9.122464979133149,24.37028114826594
11,9.172134,2.1999998,7.518130947754226,7.2117853,3.8311764276309956,12.957970505501537,7.661876872290225,7.2117853,3.328714400079676,14.578162902709982
12,9.850119,5.51,5.895034886162311,5.801847,3.9226893987657556,8.398342776856811,6.011390616427947,5.801847,3.1969851306330552,10.02341821893024
13,12.224574,7.3149996,9.698062121075637,9.611838,7.269878368090314,12.617021672884997,9.878595056496424,9.611838,5.856662486632515,15.423604514579928
14,12.5256815,8.944999,10.360478761592566,10.263299,7.711400754235788,13.562744578029847,10.552190163245541,10.263299,6.245905137225896,16.508082385599874
15,10.530991,6.25,5.770059214932076,5.668721,3.744673915987618,8.373002911878816,5.884305923157482,5.668721,3.067420591940653,9.933671948896963
16,13.608289,9.739999,11.187639541224803,11.08004,8.30481117457549,14.683001313285272,11.393309532418176,11.08004,6.752671206320089,17.822849826492934
