,x,y,mean,med,lb,ub,pred_mean,pred_med,pred_lb,pred_ub
0,10.518618,6.69,5.760157325878421,5.6590385,3.7383552379444245,8.358267183389662,5.874236957867197,5.6590385,3.061851398198158,9.91689231816022
1,11.577516,6.8450003,7.875637884111654,7.804635,5.867922785269688,10.287488335366714,8.025416869226254,7.804635,4.6919981874466,12.619399686018987
2,10.99528,5.6000004,6.425187096397317,6.331337,4.3630862925677025,9.021934928945681,6.5504892829574075,6.331337,3.5559910640139574,10.797323806662627
3,21.512585,16.5,14.756011814958322,14.315851,8.605272569651843,23.421513979251326,15.02189912242978,14.315851,7.503205062278864,26.586691913955264
4,11.04176,5.5,6.518949270420374,6.4272013,4.463114131032155,9.097412830430935,6.645833732552914,6.4272013,3.632157444410125,10.908774557600841
5,10.502004,5.7949996,5.747528883058333,5.6467338,3.7306826245863753,8.338836103229355,5.861395385414028,5.6467338,3.0549848471632757,9.895002411245297
6,11.296114,7.824999,7.108225882973436,7.0286503,5.096657178260536,9.572880103809505,7.245054578724741,7.0286503,4.108798396434395,11.617296745310309
7,11.522166,7.4300003,7.718016706957739,7.6460686,5.717885311686653,10.127683534421035,7.865135788609068,7.6460686,4.5769756615127895,12.404129102601615
8,12.383769,10.259998,10.071822115903235,9.979203,7.51603448300774,13.154816267878386,10.258662360839095,9.979203,6.074892320677577,16.03812552532907
9,19.865213,17.74,15.198254139254267,15.025286,11.024755718743453,20.35675671429936,15.471604440455984,15.025286,9.122461357943958,24.37029022417985
10,19.865213,6.6599994,15.198254139254267,15.025286,11.024755718743453,20.35675671429936,15.471604440455984,15.025286,9.122461357943958,24.37029022417985
11,9.172134,2.1999998,7.518131468349663,7.2117853,3.8311742894154124,12.957976683119702,7.661877401670859,7.2117853,3.328712812836166,14.578168614878713
12,9.850119,5.51,5.895034886162311,5.801847,3.9226893987657556,8.398342776856811,6.011390616427947,5.801847,3.1969851306330552,10.02341821893024
13,9.850119,5.3200006,5.895034886162311,5.801847,3.9226893987657556,8.398342776856811,6.011390616427947,5.801847,3.1969851306330552,10.02341821893024
