,x,y,mean,med,lb,ub,pred_mean,pred_med,pred_lb,pred_ub
0,10.702258,1.6801,1.7369230255090762,1.7266028,1.2994865705651986,2.23305336266849,1.7526619334870839,1.7266028,1.0807298881734715,2.5729591003774934
1,9.944432,1.3694665,1.6794978159873626,1.6690855,1.2451625808852937,2.173051912129793,1.6949064954277548,1.6690855,1.0335035148093366,2.5033219113901053
2,10.99528,1.7760503,1.660737661668748,1.646179,1.155017423297887,2.249283749114985,1.6760384592506727,1.646179,0.9728876474653998,2.549245747256511
3,11.172367,2.0349498,1.610354940599871,1.5938563,1.0801294689390146,2.2344576553803894,1.6253660080713055,1.5938563,0.9127867882382521,2.517428459022849
4,10.502004,1.7880168,1.7630368536467294,1.754627,1.363734279559023,2.210161952701223,1.7789259314081702,1.754627,1.1244606336143952,2.571715912488536
5,9.395068,1.502567,1.595082985014383,1.5837367,1.1506120379267886,2.104090835846963,1.6100062298100006,1.5837367,0.9551141766841407,2.41447839619916
6,8.987308,1.4982834,1.8426501785905565,1.816103,1.1529925298518586,2.683447988246561,1.8589970795291326,1.816103,1.0028115103504502,2.959651700526248
7,10.171427,1.6548502,1.7371561147688923,1.728302,1.3300780928163283,2.1945846951697785,1.7528963631464571,1.728302,1.0982336563515331,2.547570496416792
8,9.172134,1.3669,1.6787532182985219,1.6632149,1.1557055432007513,2.290205261509375,1.6941576158667555,1.6632149,0.9770770684203507,2.58747457739267
9,9.850119,1.7731996,1.6523910090688338,1.6415219,1.2116397972725306,2.1549613634849045,1.6676438085170995,1.6415219,1.006497335977755,2.4775217416076245
10,11.698295,2.2741334,1.5618518760532498,1.5469687,1.061273742884579,2.1471072551813464,1.57658402253844,1.5469687,0.8905600774438984,2.431284532315725
11,10.585483,2.1344838,1.7556993489714214,1.7466812,1.3436185584869085,2.2190638107932372,1.7715462317899284,1.7466812,1.1111994022087917,2.573446297889068
12,12.224574,2.7594001,1.8087500779817085,1.7996914,1.3916107823271515,2.2774029159388003,1.8249020335166488,1.7996914,1.1534411857483842,2.639882158688096
13,9.569864,1.3445835,1.592330303254447,1.581274,1.1534433019049182,2.0941031163642645,1.6072377185201479,1.581274,0.956159726179288,2.4061511144346484
14,9.8687,1.5443501,1.6576824436902653,1.6468866,1.217854450927784,2.158912706046348,1.672965671982091,1.6468866,1.0115807003605677,2.482837454118259
15,9.566669,1.6257837,1.5920124372995752,1.5809586,1.15319929912763,2.0936975144173444,1.6069180246501449,1.5809586,0.9559320511201235,2.4057150993264287
16,10.351834,1.6854663,1.7620163729705394,1.7539203,1.36989354276642,2.2001762838084638,1.7778995823713042,1.7539203,1.1274740061291872,2.5648271559898848
17,9.924041,1.4410005,1.673625451417808,1.6630974,1.2375466045503307,2.1695820991698844,1.6890003613277051,1.6630974,1.0274526663662265,2.498028724168505
18,9.546238,1.0154169,1.5902652498563765,1.5792243,1.1518494031437942,2.091479463176674,1.6051607898573743,1.5792243,0.9546753112226138,2.4033264754886936
19,10.445542,1.6110501,1.7648372949166724,1.7566636,1.37073012913008,2.205423466146312,1.7807367262683318,1.7566636,1.1287958475673285,2.5697147739636836
20,10.554245,1.4464164,1.7590796127515085,1.750324,1.3524286028618708,2.2155204011080807,1.7749459340635654,1.750324,1.1170804605943374,2.5729781203162068
21,9.74318,1.7357833,1.6238172204651145,1.6127,1.1809599603191705,2.129906710095867,1.638905703918657,1.6127,0.9807457049830985,2.446278438004557
22,9.801146,1.3911338,1.6388068178420623,1.6277876,1.196434493767876,2.1438532029487027,1.6539815002465965,1.6277876,0.9938861243355483,2.4632206594046546
23,9.930531,1.28035,1.6754968345544308,1.6650047,1.2399535037939282,2.170713231363992,1.6908825060117683,1.6650047,1.0293697487730955,2.4997319815245005
24,9.669269,1.2835002,1.6073955919467457,1.5962615,1.1657068420394698,2.11241284016469,1.622389641432767,1.5962615,0.9673752310965025,2.4261759915719576
25,9.26362,1.3037336,1.6313501779937667,1.6183693,1.1546444420700275,2.181897612192903,1.6464819803584518,1.6183693,0.9662018250126649,2.486853647541075
26,9.806355,1.4490755,1.6402183180784515,1.6292121,1.1979646407831703,2.145071742424925,1.655401117434805,1.6292121,0.9951671183113839,2.464750606168235
27,11.5522785,2.4131832,1.5516160487194837,1.5352647,1.0300294230156712,2.1662433955922986,1.5662893332114858,1.5352647,0.8675015336371923,2.441800254355307
28,10.715376,1.6857166,1.7342676731344664,1.7237749,1.2936483451919285,2.2345628638981303,1.7499913112834427,1.7237749,1.0765968072747878,2.572648158857297
29,9.500577,1.0348504,1.588236719270355,1.5771971,1.1500273469470166,2.0892373402848423,1.6031205940341766,1.5771971,0.9530613532158732,2.4007865405179305
30,9.661221,1.7803333,1.6058413197787749,1.5947111,1.16436402889557,2.110625302614216,1.6208264312908756,1.5947111,0.9661709587420766,2.4241811386828553
31,9.95935,1.7073829,1.6837690114817936,1.6734464,1.2508232375755917,2.1754229405826657,1.699202252794119,1.6734464,1.0379716056302022,2.5070732703284726
32,10.906394,1.9126835,1.6864645342174125,1.6731794,1.199221967889156,2.2492800385829743,1.7019132763618372,1.6731794,1.0070337264003055,2.5604225014653017
33,10.173197,1.8125334,1.7375110861604237,1.7286685,1.3306537179656979,2.194653697276428,1.7532533758310813,1.7286685,1.0986575645978718,2.5478067707519707
34,9.787876,1.1733003,1.6352505520587748,1.6242015,1.1926386778298923,2.140706114560442,1.650404783855313,1.6242015,0.990694057617802,2.4593129346670346
35,14.384204,3.9958158,3.447349486119924,3.4230556,2.602704571677348,4.430204137805858,3.472924346521803,3.4230556,2.298053911894879,4.9318076038285135
36,16.713926,3.9024334,3.6881858885446954,3.6723871,2.9773880308529734,4.488828663142225,3.715145699104175,3.6723871,2.586262405567978,5.087452327607097
37,16.713926,3.938633,3.6881858885446954,3.6723871,2.9773880308529734,4.488828663142225,3.715145699104175,3.6723871,2.586262405567978,5.087452327607097
38,14.424044,3.9242,3.435561821117177,3.4108186,2.5849503010618897,4.426942881688928,3.4610688955517404,3.4108186,2.2839318065508705,4.924398453934529
39,10.375183,1.8705001,1.763396038475178,1.755316,1.3715369746967498,2.201200928292355,1.7792871817594373,1.755316,1.1287831913305202,2.56624685679424
40,9.178356,1.3867335,1.6748824803376743,1.6595669,1.1557096116553218,2.2811914680343377,1.690264618898984,1.6595669,0.9762899093941395,2.5790781259878406
41,13.951573,3.4640837,3.4833768664417217,3.4624195,2.691220229094986,4.394743918356954,3.5091589053496417,3.4624195,2.36272140908385,4.921747733378706
42,13.158911,3.0733504,2.8951264330622295,2.878038,2.2269321157485162,3.6605189212116267,2.9175256879631855,2.878038,1.9339070230263635,4.125990041565229
